gene_id,REF
FUN_011127,
FUN_016844,
FUN_002356,47-48
FUN_009521,
FUN_005536,
FUN_007433,
FUN_016747,
FUN_004959,
FUN_005427,
FUN_016656,
FUN_007522,
FUN_004848,226-226
FUN_011036,
FUN_000342,
FUN_002247,
FUN_009430,
FUN_000193,
FUN_000202,34-36
FUN_016815,
FUN_011176,552-554
FUN_002096,
FUN_002307,
FUN_009570,
FUN_004908,
FUN_005567,
FUN_007462,
FUN_016716,
FUN_016487,
FUN_005660,
FUN_009974,
FUN_016780,
FUN_016411,
FUN_007765,1-5
FUN_001269,
FUN_012018,
FUN_012389,
FUN_015678,
FUN_008989,1399-1400
FUN_006798,
FUN_006409,
FUN_016883,
FUN_011271,
FUN_000105,
FUN_000294,
FUN_007866,
FUN_009677,
FUN_002000,
FUN_002391,
FUN_005963,
FUN_007926,
FUN_000045,
FUN_011331,"114-114,967-969"
FUN_009737,
FUN_005823,
FUN_002140,
FUN_015738,1297-1300
FUN_006549,
FUN_001329,
FUN_012158,
FUN_005720,384-386
FUN_009834,"3001-3124,6185-6193"
FUN_007625,437-442
FUN_016551,112-119
FUN_001238,2884-2886
FUN_005631,"85-93,666-674"
FUN_009925,248-260
FUN_016440,
FUN_007734,
FUN_011220,
FUN_007837,
FUN_000154,
FUN_009626,35-44
FUN_005932,
FUN_002051,
FUN_015629,
FUN_006458,2456-2458
FUN_015769,
FUN_008898,
FUN_006689,
FUN_006518,
FUN_000014,
FUN_000385,1652-1654
FUN_007977,349-402
FUN_011360,
FUN_009766,
FUN_002111,
FUN_002280,
FUN_005872,
FUN_005771,1-7
FUN_009865,
FUN_007674,"399-407,643-651"
FUN_016691,
FUN_001378,
FUN_012109,
FUN_012298,
FUN_000236,"489-491,1592-1709"
FUN_011142,
FUN_016821,
FUN_002333,
FUN_009544,
FUN_005553,876-881
FUN_007456,
FUN_016722,
FUN_006839,
FUN_008628,
FUN_006979,
FUN_015899,
FUN_008768,1419-1419
FUN_009896,
FUN_005413,
FUN_005782,
FUN_016662,
FUN_007516,
FUN_007687,1842-1853
FUN_011393,296-298
FUN_011002,"975-977,1334-1341,1500-1502,2011-2022,2506-2532,3207-3221,5095-5112,5551-5565,5859-5873,7367-7401"
FUN_007984,584-584
FUN_000376,
FUN_005881,
FUN_002273,
FUN_009404,"537-537,710-712"
FUN_009795,
FUN_007895,
FUN_000267,
FUN_011282,
FUN_016870,195-230
FUN_011113,
FUN_005990,2104-2104
FUN_002362,
FUN_009515,
FUN_009684,67-78
FUN_006868,
FUN_015988,
FUN_008679,
FUN_009987,
FUN_005502,
FUN_005693,
FUN_007407,
FUN_007796,
FUN_016773,
FUN_005442,1611-1616
FUN_016633,950-1005
FUN_007547,
FUN_006928,
FUN_008739,
FUN_011053,
FUN_000327,
FUN_002222,
FUN_009455,
FUN_002233,
FUN_009444,
FUN_000336,
FUN_011042,
FUN_007556,716-717
FUN_016622,
FUN_005453,
FUN_008728,
FUN_006939,428-428
FUN_015999,
FUN_008668,
FUN_006879,
FUN_016762,
FUN_007416,"14738-14860,16326-16328"
FUN_007787,
FUN_009996,
FUN_005513,
FUN_005682,
FUN_005981,
FUN_002373,
FUN_009504,
FUN_009695,
FUN_011293,1133-1141
FUN_016861,
FUN_011102,59-63
FUN_007884,1034-1076
FUN_000276,
FUN_005890,1308-1313
FUN_002262,
FUN_009415,"918-926,1301-1309"
FUN_009784,
FUN_007995,
FUN_000367,1882-1890
FUN_011382,"141-141,867-929,1435-1452"
FUN_011013,136-153
FUN_015888,682-807
FUN_008779,
FUN_006968,
FUN_007507,
FUN_007696,
FUN_016673,
FUN_009887,
FUN_005402,516-521
FUN_005793,
FUN_016733,
FUN_007447,1073-1074
FUN_005542,1031-1036
FUN_008639,855-855
FUN_006828,157-168
FUN_002322,
FUN_009555,1830-1853
FUN_011153,
FUN_016830,
FUN_000227,"1112-1117,1289-1300"
FUN_016680,
FUN_016511,
FUN_007665,
FUN_005760,
FUN_009874,
FUN_012118,
FUN_012289,
FUN_001369,
FUN_006698,492-501
FUN_006509,
FUN_015778,
FUN_008889,
FUN_009777,
FUN_002100,
FUN_002291,
FUN_005863,
FUN_011371,
FUN_000005,
FUN_000394,
FUN_007966,
FUN_009637,
FUN_005923,
FUN_002040,
FUN_007826,378-386
FUN_000145,
FUN_011231,
FUN_006449,
FUN_015638,
FUN_012058,
FUN_001229,
FUN_007725,
FUN_016451,839-841
FUN_005620,452-453
FUN_009934,993-995
FUN_012149,
FUN_001338,
FUN_016540,
FUN_007634,
FUN_005731,
FUN_009825,
FUN_009726,
FUN_005832,
FUN_002151,
FUN_011320,
FUN_007937,
FUN_000054,
FUN_006558,
FUN_015729,
FUN_006789,
FUN_006418,801-803
FUN_015669,
FUN_008998,
FUN_009666,
FUN_002011,"58-60,145-145"
FUN_002380,
FUN_005972,
FUN_000114,
FUN_000285,
FUN_007877,
FUN_011260,
FUN_007774,
FUN_016791,
FUN_016400,
FUN_005671,
FUN_009965,
FUN_012009,
FUN_012398,
FUN_001278,
FUN_004919,
FUN_016707,
FUN_016496,
FUN_007473,
FUN_005576,"451-452,466-471"
FUN_002087,
FUN_002316,
FUN_009561,
FUN_016804,
FUN_011167,
FUN_000182,1795-1800
FUN_000213,
FUN_002256,2590-2595
FUN_009421,
FUN_000353,
FUN_011027,1793-1793
FUN_007533,
FUN_016647,
FUN_005436,
FUN_004859,"187-210,660-660"
FUN_016756,
FUN_007422,"73-75,2113-2114,2145-2146,2260-2262"
FUN_005527,
FUN_004948,
FUN_002347,1309-1377
FUN_009530,
FUN_011136,
FUN_016855,
FUN_000242,
FUN_002196,
FUN_002207,
FUN_009470,
FUN_000093,
FUN_000302,
FUN_011076,1925-1933
FUN_004808,
FUN_007562,
FUN_016587,
FUN_005467,
FUN_009652,
FUN_005946,212-212
FUN_002025,
FUN_007843,
FUN_000120,
FUN_011254,
FUN_004529,
FUN_003349,
FUN_010138,
FUN_007740,
FUN_016434,
FUN_005645,
FUN_009951,
FUN_016574,
FUN_007591,
FUN_007600,532-650
FUN_005494,
FUN_005705,
FUN_009811,
FUN_003209,
FUN_003198,
FUN_004469,
FUN_009483,
FUN_009712,
FUN_002165,
FUN_005806,
FUN_011314,
FUN_011085,
FUN_000060,
FUN_007903,
FUN_004578,
FUN_009592,
FUN_009603,
FUN_002074,
FUN_005917,
FUN_000171,
FUN_007812,1407-1409
FUN_011205,
FUN_011194,
FUN_007480,
FUN_007711,
FUN_016465,67-71
FUN_005585,
FUN_005614,
FUN_009900,
FUN_003318,
FUN_003089,
FUN_010169,
FUN_003258,2158-2160
FUN_010029,
FUN_016525,
FUN_007651,
FUN_005754,1430-1430
FUN_009840,
FUN_009743,
FUN_005857,
FUN_002134,
FUN_011345,
FUN_007952,
FUN_000031,572-572
FUN_004438,
FUN_004236,
FUN_006333,
FUN_010924,352-363
FUN_001553,
FUN_010627,1484-1486
FUN_008221,
FUN_003456,
FUN_002839,
FUN_002979,34-34
FUN_010767,
FUN_001782,
FUN_001413,
FUN_008361,
FUN_003687,
FUN_003516,
FUN_015393,
FUN_004376,
FUN_003984,
FUN_010864,1546-1558
FUN_006273,
FUN_001881,
FUN_004267,678-680
FUN_003895,
FUN_015282,
FUN_006362,
FUN_001990,
FUN_002868,
FUN_011988,
FUN_001693,
FUN_001502,
FUN_010676,
FUN_008270,
FUN_003796,
FUN_003407,
FUN_010736,
FUN_001442,1133-1150
FUN_008330,
FUN_003547,
FUN_002928,
FUN_004327,
FUN_010835,
FUN_006222,
FUN_010514,
FUN_010685,
FUN_001660,
FUN_012411,
FUN_003765,
FUN_008283,
FUN_008112,121-159
FUN_005269,
FUN_016389,
FUN_016018,
FUN_002409,
FUN_002798,
FUN_015271,
FUN_003866,
FUN_004294,
FUN_004105,
FUN_010986,
FUN_001963,
FUN_006391,
FUN_006000,342-353
FUN_004045,1033-1035
FUN_003926,
FUN_015331,
FUN_006140,
FUN_001823,
FUN_011738,
FUN_002549,1549-1549
FUN_005329,1479-1484
FUN_016158,
FUN_001720,
FUN_010454,
FUN_003625,
FUN_012551,
FUN_008052,
FUN_005238,
FUN_016049,
FUN_010545,
FUN_001631,
FUN_012440,1201-1239
FUN_003734,
FUN_008143,"7129-7129,7131-7256,8922-8924"
FUN_004154,
FUN_003837,421-431
FUN_006051,
FUN_001932,
FUN_011629,
FUN_002458,
FUN_011769,
FUN_002518,
FUN_002689,
FUN_003977,
FUN_004385,
FUN_004014,
FUN_015360,
FUN_001872,
FUN_006280,
FUN_006111,
FUN_010897,
FUN_001771,
FUN_010405,
FUN_010794,
FUN_003674,
FUN_012500,
FUN_008392,
FUN_008003,
FUN_005378,
FUN_016298,
FUN_016109,
FUN_000819,
FUN_010493,
FUN_010702,"1-4,72-74,326-328,367-370"
FUN_001476,
FUN_008304,1380-1388
FUN_008095,
FUN_003573,
FUN_004313,
FUN_004082,
FUN_010801,"349-354,1555-1557,1636-1641"
FUN_006216,
FUN_006187,
FUN_009068,
FUN_009128,
FUN_004253,
FUN_006356,
FUN_010941,
FUN_001536,
FUN_010642,
FUN_008244,
FUN_003433,2048-2048
FUN_000959,
FUN_010753,
FUN_001427,
FUN_008355,
FUN_003522,
FUN_000848,
FUN_009039,
FUN_004342,
FUN_010850,
FUN_006247,
FUN_004202,
FUN_004193,
FUN_006307,291-291
FUN_006096,
FUN_010910,
FUN_009179,429-431
FUN_000908,
FUN_001567,
FUN_010582,
FUN_010613,
FUN_008215,
FUN_008184,
FUN_003462,
FUN_012487,"889-897,1740-1748"
FUN_004020,
FUN_003943,
FUN_015354,
FUN_006125,
FUN_001846,
FUN_000429,
FUN_007249,
FUN_001745,
FUN_010431,1318-1320
FUN_003640,
FUN_012534,
FUN_008037,
FUN_010571,
FUN_001605,307-307
FUN_001594,820-855
FUN_012474,
FUN_003700,
FUN_003491,
FUN_008177,
FUN_007098,166-168
FUN_007309,
FUN_000569,
FUN_003803,391-509
FUN_004160,408-408
FUN_001906,
FUN_006065,
FUN_000478,"7785-7787,9478-9480"
FUN_003912,
FUN_004071,
FUN_015305,
FUN_001817,
FUN_006174,
FUN_001714,
FUN_001485,
FUN_010460,
FUN_003611,
FUN_003580,
FUN_008066,
FUN_007189,
FUN_007218,1-3
FUN_007358,
FUN_010520,
FUN_001654,
FUN_012425,"488-499,1369-1371"
FUN_003751,
FUN_008126,
FUN_004131,
FUN_003852,
FUN_006034,904-906
FUN_001957,
FUN_000538,1-3
FUN_008136,
FUN_012435,
FUN_003741,
FUN_010530,
FUN_001644,
FUN_007348,334-345
FUN_000528,
FUN_001947,
FUN_006024,464-475
FUN_015255,
FUN_003842,
FUN_004121,2115-2117
FUN_006164,
FUN_001807,
FUN_004061,
FUN_003902,
FUN_015315,
FUN_000468,
FUN_007208,
FUN_007199,
FUN_008076,8-10
FUN_003590,
FUN_003601,
FUN_001495,
FUN_001704,
FUN_010470,
FUN_007319,
FUN_007088,
FUN_008167,
FUN_012464,
FUN_003481,
FUN_003710,
FUN_010561,134-139
FUN_001584,
FUN_001615,
FUN_006075,
FUN_001916,
FUN_004170,
FUN_003813,
FUN_000579,
FUN_000439,
FUN_001856,
FUN_006135,
FUN_003953,
FUN_004030,
FUN_015344,
FUN_008027,
FUN_003650,
FUN_012524,
FUN_001755,
FUN_010421,
FUN_007259,
FUN_009169,
FUN_006086,
FUN_006317,
FUN_010900,1538-1546
FUN_004183,
FUN_004212,
FUN_003472,
FUN_012497,
FUN_008194,
FUN_008205,
FUN_001577,
FUN_010603,
FUN_010592,
FUN_000918,
FUN_000858,570-592
FUN_003532,
FUN_008345,
FUN_010743,
FUN_001437,
FUN_010840,
FUN_006257,
FUN_004352,
FUN_009029,
FUN_006346,
FUN_010951,
FUN_004243,1063-1076
FUN_009138,
FUN_000949,
FUN_003423,
FUN_008254,
FUN_001526,
FUN_010652,
FUN_003563,
FUN_008085,
FUN_008314,
FUN_010712,"284-287,784-784"
FUN_010483,2228-2233
FUN_001466,"4913-4918,6707-6709"
FUN_000809,
FUN_009078,
FUN_010811,707-709
FUN_006197,
FUN_006206,
FUN_004092,
FUN_004303,
FUN_006101,
FUN_006290,
FUN_001862,
FUN_010887,
FUN_004004,
FUN_004395,1752-1769
FUN_003967,
FUN_015370,
FUN_002699,
FUN_002508,
FUN_011779,
FUN_016119,5475-5528
FUN_016288,
FUN_005368,
FUN_008013,
FUN_008382,
FUN_003664,"611-613,882-893"
FUN_012510,1361-1363
FUN_001761,
FUN_010784,
FUN_010415,1066-1067
FUN_008153,541-543
FUN_012450,
FUN_003724,432-437
FUN_010555,
FUN_001621,
FUN_016059,
FUN_005228,
FUN_002448,832-839
FUN_001922,
FUN_006041,522-524
FUN_003827,
FUN_004144,5570-5664
FUN_002559,1136-1136
FUN_011728,
FUN_001833,
FUN_006150,
FUN_003936,
FUN_004055,
FUN_015321,
FUN_008042,1419-1419
FUN_003635,
FUN_012541,
FUN_001730,
FUN_010444,
FUN_016148,
FUN_005339,
FUN_016008,
FUN_016399,
FUN_005279,
FUN_008102,
FUN_008293,
FUN_012401,
FUN_003775,
FUN_010695,
FUN_010504,"46-48,394-402"
FUN_001670,1042-1044
FUN_010996,
FUN_006010,30-50
FUN_006381,
FUN_001973,
FUN_015261,
FUN_004115,
FUN_004284,
FUN_003876,
FUN_002788,
FUN_002419,
FUN_002938,
FUN_003557,
FUN_008320,"4603-4629,5065-5070,5085-5085"
FUN_010726,2577-2579
FUN_001452,
FUN_010825,
FUN_006232,
FUN_004337,
FUN_001980,
FUN_006372,
FUN_010965,
FUN_004277,
FUN_015292,
FUN_003417,
FUN_003786,
FUN_008260,134-187
FUN_001512,
FUN_001683,
FUN_010666,
FUN_011998,
FUN_002878,
FUN_003506,
FUN_003697,1525-1536
FUN_008371,
FUN_010777,984-989
FUN_001403,
FUN_001792,
FUN_011889,
FUN_002969,
FUN_010874,
FUN_001891,
FUN_006263,
FUN_015383,
FUN_003994,1989-1991
FUN_004366,"2585-2585,2749-2749,2807-2809"
FUN_006323,
FUN_010934,
FUN_004226,
FUN_002829,
FUN_003446,
FUN_008231,
FUN_001543,
FUN_010637,"322-322,333-381"
FUN_009850,1204-1206
FUN_005744,
FUN_016535,
FUN_007641,
FUN_010039,"1-1,2306-2313"
FUN_003248,
FUN_004428,859-885
FUN_011355,
FUN_000021,
FUN_007942,"1-3,707-707"
FUN_002124,
FUN_005847,
FUN_009753,
FUN_007802,
FUN_000161,
FUN_011184,
FUN_011215,
FUN_005907,
FUN_002064,
FUN_009613,
FUN_009582,994-995
FUN_004568,
FUN_010179,369-377
FUN_003099,1189-1189
FUN_003308,
FUN_009910,
FUN_005604,313-316
FUN_005595,
FUN_007701,1260-1265
FUN_007490,
FUN_016475,
FUN_010068,
FUN_003188,
FUN_003219,
FUN_009801,
FUN_005715,
FUN_005484,
FUN_016564,
FUN_007610,423-423
FUN_007581,
FUN_011095,"2429-2440,4160-4171,4282-4284"
FUN_011304,
FUN_007913,
FUN_000070,
FUN_005816,
FUN_002175,
FUN_009702,
FUN_009493,
FUN_004479,
FUN_004539,
FUN_000130,
FUN_007853,
FUN_011244,
FUN_002035,"248-250,274-277,536-544,552-555,744-755,1097-1108"
FUN_005956,
FUN_009642,284-290
FUN_009941,83-83
FUN_005655,
FUN_007750,
FUN_016424,
FUN_010128,
FUN_003359,
FUN_000312,
FUN_000083,
FUN_011066,
FUN_009460,
FUN_002217,
FUN_002186,"420-440,750-752"
FUN_005477,
FUN_007572,
FUN_016597,
FUN_016606,
FUN_004818,
FUN_004958,
FUN_005537,
FUN_016746,
FUN_007432,
FUN_016845,
FUN_011126,429-431
FUN_000252,
FUN_009520,
FUN_002357,
FUN_000343,
FUN_011037,682-685
FUN_009431,
FUN_002246,
FUN_004849,
FUN_005426,
FUN_007523,469-470
FUN_016657,
FUN_005566,
FUN_016486,
FUN_016717,
FUN_007463,
FUN_004909,
FUN_011177,
FUN_016814,564-613
FUN_000203,
FUN_000192,
FUN_009571,"213-218,795-797"
FUN_002306,
FUN_002097,
FUN_007867,
FUN_000295,699-705
FUN_000104,
FUN_011270,
FUN_016882,
FUN_005962,
FUN_002390,479-520
FUN_002001,
FUN_009676,
FUN_008988,1353-1355
FUN_015679,
FUN_006408,
FUN_006799,
FUN_001268,
FUN_012388,
FUN_012019,
FUN_009975,
FUN_005661,2236-2241
FUN_007764,
FUN_016410,
FUN_016781,
FUN_009835,
FUN_005721,
FUN_016550,
FUN_007624,
FUN_001328,
FUN_012159,
FUN_015739,
FUN_006548,
FUN_011330,
FUN_000044,191-198
FUN_007927,
FUN_002141,
FUN_005822,"903-905,2319-2324"
FUN_009736,
FUN_015628,
FUN_006459,
FUN_000155,
FUN_007836,
FUN_011221,
FUN_002050,
FUN_005933,30-71
FUN_009627,
FUN_009924,
FUN_005630,
FUN_007735,
FUN_016441,
FUN_001239,
FUN_001379,
FUN_012299,
FUN_012108,
FUN_009864,
FUN_005770,
FUN_016690,
FUN_007675,
FUN_011361,
FUN_007976,1022-1027
FUN_000384,
FUN_000015,
FUN_005873,
FUN_002281,
FUN_002110,
FUN_009767,
FUN_008899,
FUN_015768,
FUN_006519,54-56
FUN_006688,
FUN_006838,
FUN_008629,1470-1472
FUN_005552,
FUN_016723,
FUN_007457,
FUN_016820,
FUN_011143,472-472
FUN_000237,791-793
FUN_009545,
FUN_002332,
FUN_000377,
FUN_007985,
FUN_011003,
FUN_011392,590-595
FUN_009794,
FUN_009405,
FUN_002272,1377-1497
FUN_005880,
FUN_005783,143-154
FUN_005412,
FUN_009897,
FUN_007686,
FUN_007517,219-222
FUN_016663,304-338
FUN_006978,
FUN_008769,
FUN_015898,
FUN_005692,
FUN_005503,
FUN_009986,849-956
FUN_016772,
FUN_007797,
FUN_007406,
FUN_006869,
FUN_008678,
FUN_015989,
FUN_011112,
FUN_016871,
FUN_011283,1888-1908
FUN_000266,
FUN_007894,
FUN_009685,
FUN_009514,
FUN_002363,
FUN_005991,
FUN_000326,
FUN_011052,
FUN_009454,
FUN_002223,
FUN_006929,
FUN_008738,
FUN_005443,284-295
FUN_007546,"1-2,72-80"
FUN_016632,
FUN_002343,
FUN_009534,
FUN_000246,
FUN_016851,
FUN_011132,
FUN_008658,
FUN_006849,1-11
FUN_007426,
FUN_016752,
FUN_016583,
FUN_016612,
FUN_007566,
FUN_005463,62-70
FUN_008489,
FUN_008718,
FUN_006909,
FUN_002203,
FUN_002192,
FUN_009474,3678-3686
FUN_011072,
FUN_000306,
FUN_002312,
FUN_002083,
FUN_009565,
FUN_000217,
FUN_000186,
FUN_011163,"1923-1923,1959-1963"
FUN_016800,724-724
FUN_007477,
FUN_016492,
FUN_016703,
FUN_005572,8543-8551
FUN_008598,
FUN_008609,
FUN_006818,
FUN_008749,
FUN_006958,
FUN_016643,
FUN_007537,
FUN_005432,
FUN_002252,
FUN_009425,
FUN_011023,"272-272,306-310"
FUN_000357,72-80
FUN_012068,
FUN_001188,
FUN_001219,4405-4411
FUN_016461,
FUN_007715,795-795
FUN_007484,
FUN_005610,
FUN_005581,
FUN_009904,
FUN_009607,
FUN_009596,"2517-2525,2837-2881"
FUN_005913,
FUN_002070,
FUN_011190,
FUN_011201,565-566
FUN_007816,
FUN_000175,
FUN_006479,
FUN_015608,
FUN_015599,
FUN_006539,
FUN_015748,
FUN_009747,
FUN_002130,"10654-10656,11355-11357"
FUN_005853,
FUN_000035,180-300
FUN_007956,
FUN_011341,
FUN_007655,
FUN_016521,
FUN_005750,
FUN_009844,
FUN_012128,
FUN_001359,
FUN_016430,
FUN_007744,1722-1727
FUN_005641,
FUN_009955,
FUN_001248,
FUN_006428,
FUN_015659,
FUN_009656,
FUN_002021,
FUN_005942,
FUN_011250,
FUN_000124,
FUN_007847,
FUN_009716,
FUN_009487,2952-2954
FUN_005802,
FUN_002161,"260-292,740-742"
FUN_007907,
FUN_000064,
FUN_011081,234-239
FUN_011310,
FUN_006568,
FUN_015719,
FUN_015488,
FUN_012179,1-2
FUN_001099,
FUN_001308,
FUN_007604,
FUN_007595,361-387
FUN_016570,
FUN_005701,
FUN_005490,
FUN_009815,1068-1091
FUN_016677,
FUN_007692,
FUN_007503,
FUN_009883,
FUN_005797,
FUN_005406,
FUN_004869,899-901
FUN_005894,
FUN_002266,1728-1837
FUN_009780,
FUN_009411,1-3
FUN_011017,
FUN_011386,
FUN_007991,
FUN_000363,
FUN_002326,
FUN_009551,
FUN_000223,
FUN_016834,
FUN_011157,
FUN_004929,
FUN_007443,
FUN_016737,
FUN_005546,
FUN_004838,
FUN_007552,
FUN_005457,
FUN_002237,
FUN_009440,
FUN_011046,1778-1780
FUN_000332,
FUN_005985,
FUN_002377,
FUN_009691,
FUN_009500,
FUN_007880,"109-111,1075-1083"
FUN_000272,188-189
FUN_011106,4737-4745
FUN_011297,"279-281,289-294"
FUN_016865,
FUN_007783,
FUN_007412,
FUN_016766,
FUN_009992,"778-789,2297-2323"
FUN_005686,
FUN_005517,
FUN_004978,
FUN_004459,
FUN_009722,832-834
FUN_002155,"386-386,867-874"
FUN_005836,
FUN_000050,
FUN_007933,913-915
FUN_011324,
FUN_007630,1186-1188
FUN_005735,
FUN_009821,125-133
FUN_003239,
FUN_010048,
FUN_003379,
FUN_010299,10447-10455
FUN_010108,
FUN_016404,
FUN_016795,
FUN_007770,2869-2869
FUN_005675,
FUN_009961,
FUN_009662,
FUN_002384,
FUN_005976,
FUN_002015,
FUN_011264,590-592
FUN_000281,
FUN_007873,263-265
FUN_000110,
FUN_004519,
FUN_004688,
FUN_009773,
FUN_002295,
FUN_005867,
FUN_002104,
FUN_000390,
FUN_007962,
FUN_000001,
FUN_011375,
FUN_004408,
FUN_004799,
FUN_003268,
FUN_010388,849-857
FUN_010019,
FUN_007661,1263-1264
FUN_016515,
FUN_016684,
FUN_005764,
FUN_009870,
FUN_016455,
FUN_007721,
FUN_005624,670-672
FUN_009930,354-362
FUN_003328,
FUN_010159,
FUN_004548,
FUN_009633,2394-2514
FUN_002044,
FUN_005927,
FUN_011235,
FUN_000141,404-405
FUN_007822,279-279
FUN_004346,257-295
FUN_006243,
FUN_010854,
FUN_002949,
FUN_001423,
FUN_010757,
FUN_008351,
FUN_003526,"150-155,484-485,674-679"
FUN_010617,
FUN_010586,
FUN_001563,745-751
FUN_008180,
FUN_008211,
FUN_012483,
FUN_003466,
FUN_002809,
FUN_004197,
FUN_004206,
FUN_010914,"433-434,440-445"
FUN_006092,
FUN_006303,
FUN_004086,679-723
FUN_004317,
FUN_006183,
FUN_006212,1454-1456
FUN_010805,
FUN_001472,
FUN_010706,
FUN_010497,
FUN_008091,
FUN_008300,
FUN_003577,
FUN_002918,
FUN_002858,
FUN_010646,164-166
FUN_001532,
FUN_008240,
FUN_003437,
FUN_004257,
FUN_010945,
FUN_006352,
FUN_005319,658-783
FUN_005088,
FUN_010464,
FUN_001481,559-568
FUN_001710,
FUN_003584,
FUN_003615,
FUN_008062,
FUN_015301,
FUN_004075,
FUN_003916,
FUN_006170,
FUN_001813,
FUN_011499,
FUN_011708,
FUN_002579,
FUN_002439,135-138
FUN_003856,"382-385,430-432"
FUN_004135,604-606
FUN_001953,
FUN_006030,
FUN_001650,
FUN_010524,1846-1962
FUN_003755,450-458
FUN_012421,321-324
FUN_008122,
FUN_005259,197-322
FUN_016028,
FUN_010435,
FUN_001741,
FUN_012530,
FUN_003644,
FUN_008033,
FUN_005348,1477-1477
FUN_016139,
FUN_011759,
FUN_002528,
FUN_003947,
FUN_004024,
FUN_001842,"1939-1941,2031-2044"
FUN_006121,
FUN_004164,
FUN_003807,
FUN_006061,
FUN_001902,
FUN_011588,
FUN_011619,471-471
FUN_002468,
FUN_005208,
FUN_005199,
FUN_016079,
FUN_001590,
FUN_001601,
FUN_010575,
FUN_003495,163-194
FUN_003704,
FUN_012470,
FUN_008173,1-8
FUN_010672,"1126-1128,1147-1158"
FUN_001506,
FUN_001697,
FUN_008274,
FUN_003403,368-379
FUN_003792,
FUN_000969,
FUN_009289,
FUN_009118,
FUN_015286,
FUN_004263,
FUN_003891,
FUN_010971,
FUN_006366,
FUN_001994,
FUN_004323,
FUN_006226,1668-1670
FUN_010831,
FUN_009058,
FUN_000829,
FUN_001446,
FUN_010732,
FUN_008334,
FUN_003543,848-848
FUN_000938,2906-2907
FUN_010623,
FUN_001557,
FUN_008225,
FUN_003452,
FUN_004232,
FUN_010920,
FUN_006337,
FUN_009149,
FUN_009398,
FUN_009009,
FUN_004372,
FUN_003980,
FUN_015397,
FUN_006277,
FUN_001885,
FUN_010860,
FUN_001417,
FUN_001786,
FUN_010763,
FUN_008365,
FUN_003512,
FUN_003683,
FUN_000878,
FUN_000559,1463-1464
FUN_003833,
FUN_004150,
FUN_001936,
FUN_006055,
FUN_001635,
FUN_010541,
FUN_003730,9322-9448
FUN_012444,
FUN_008147,
FUN_007339,
FUN_007279,
FUN_010790,
FUN_010401,
FUN_001775,
FUN_012504,
FUN_003670,
FUN_008007,
FUN_008396,233-234
FUN_015364,
FUN_004010,
FUN_003973,2277-2282
FUN_004381,
FUN_010893,
FUN_006115,155-165
FUN_001876,
FUN_006284,
FUN_000788,
FUN_000419,
FUN_004101,
FUN_003862,3184-3189
FUN_004290,
FUN_015275,
FUN_006004,
FUN_001967,
FUN_006395,
FUN_010982,
FUN_000699,
FUN_000508,
FUN_007368,
FUN_001664,
FUN_010681,
FUN_010510,
FUN_003761,
FUN_012415,
FUN_008116,
FUN_008287,
FUN_010450,1295-1306
FUN_001724,
FUN_012555,
FUN_003621,
FUN_008056,
FUN_007228,
FUN_000448,
FUN_015335,
FUN_003922,
FUN_004041,
FUN_001827,
FUN_006144,"1-6,54-57"
FUN_007238,
FUN_008046,
FUN_012545,
FUN_003631,
FUN_010440,
FUN_001734,
FUN_006154,
FUN_001837,54-59
FUN_015325,
FUN_004051,
FUN_003932,621-635
FUN_000458,
FUN_000518,
FUN_000689,
FUN_006385,
FUN_001977,
FUN_006014,
FUN_010992,
FUN_004280,
FUN_003872,
FUN_004111,
FUN_015265,
FUN_008297,
FUN_008106,
FUN_003771,
FUN_012405,
FUN_001674,
FUN_010500,
FUN_010691,
FUN_007378,
FUN_008386,
FUN_008017,
FUN_012514,
FUN_003660,
FUN_010411,
FUN_010780,215-218
FUN_001765,1572-1577
FUN_007269,
FUN_000409,480-571
FUN_000798,
FUN_010883,1719-1719
FUN_006294,
FUN_001866,
FUN_006105,904-906
FUN_015374,
FUN_004391,
FUN_003963,"265-269,497-499"
FUN_004000,
FUN_006045,
FUN_001926,
FUN_004140,
FUN_003823,
FUN_000549,
FUN_007329,1443-1451
FUN_008157,
FUN_003720,
FUN_012454,
FUN_001625,
FUN_010551,
FUN_001895,
FUN_006267,
FUN_010870,
FUN_004362,
FUN_015387,
FUN_009019,
FUN_009388,
FUN_000868,
FUN_003693,
FUN_003502,"941-958,1622-1629,1631-1631"
FUN_008375,
FUN_001796,"1-4,713-715,1207-1207,1545-1545"
FUN_001407,
FUN_010773,
FUN_003442,
FUN_008235,
FUN_010633,1828-1828
FUN_001547,267-269
FUN_000928,
FUN_009159,
FUN_010930,
FUN_006327,
FUN_004222,276-398
FUN_009048,
FUN_006236,
FUN_010821,
FUN_004333,
FUN_003553,
FUN_008324,
FUN_001456,
FUN_010722,323-323
FUN_000839,
FUN_000979,
FUN_003782,2319-2321
FUN_003413,"109-109,733-744"
FUN_008264,"477-479,782-782"
FUN_010662,
FUN_001687,
FUN_001516,
FUN_010961,
FUN_001984,
FUN_006376,
FUN_015296,
FUN_003881,
FUN_004273,
FUN_009108,
FUN_009299,
FUN_002478,
FUN_011609,
FUN_011598,
FUN_001912,142-150
FUN_006071,
FUN_003817,
FUN_008163,
FUN_003714,
FUN_003485,
FUN_012460,
FUN_001611,
FUN_001580,
FUN_010565,
